"sep=,"
Bosch Connected Devices and Solutions
"CISS Raw Data Log File in csv Format, Generated by: CISS Python Scripts v03.01.00"
Explanation: In this log file the measurement values (raw-data) from the sensors are reported.
Accelerometer Measurement Range: ±16g
Accelerometer Sampling Rate: disabled
Accelerometer Unit: mg
Magnetometer Measurement Range: ±1300µT (x and y-Axis); ±2500µT (z-Axis)
Magnetometer Sampling Rate: disabled
Magnetometer Unit: Micro Tesla (µT)
Gyroscope Measurement Range: ±2000°/s
Gyroscope Sampling Rate: disabled
Gyroscope Unit: Degree/Second (°/s)
Light Measurement Range: 0 - 2112800 lux
Light Sampling Rate: disabled
Light Unit: lux
Temperature Measurement Range: -20ºC – +80°C
Temperature Sampling Rate: 1.0Hz (1000.0ms)
Temperature Units: Degree Celcius (°C)
Humidity Measurement Range: 20 - 90% rH (non-condensing)
Humidity Sampling Rate: 1.0Hz (1000.0ms)
Humidity Units: % Relative Humidity (rH)
Pressure Measurement Range: 300 - 1100 hPa
Pressure Sampling Rate: 1.0Hz (1000.0ms)
Pressure Units: hPa
"Noise/Acustic Measurement Range: 0 - 4096 (not available via USB, available only via BLE)"
Noise/Acustic Sampling Rate: disabled
Noise/Acustic Units: no unit (0-100% with 0-4096 range)
 
Unix TimeStamp (ms),Measurement Type,Data / x_axis,y_axis,z_axis
1626853465393,Temperature,20.6
1626853465463,Humidity,48.18
1626853465471,Pressure,995.62
1626853466395,Temperature,20.6
1626853466443,Humidity,48.13
1626853466470,Pressure,995.59
1626853467397,Temperature,20.6
1626853467480,Humidity,48.09
1626853467506,Pressure,995.54
1626853468394,Temperature,20.6
1626853468421,Humidity,48.06
1626853468431,Pressure,995.54
1626853469393,Temperature,20.6
1626853469440,Humidity,48.03
1626853469448,Pressure,995.51
1626853470394,Temperature,20.6
1626853470439,Humidity,48.03
1626853470450,Pressure,995.53
1626853471395,Temperature,20.6
1626853471442,Humidity,48.01
1626853471453,Pressure,995.57
1626853472395,Temperature,20.6
1626853472444,Humidity,48.01
1626853472454,Pressure,995.6
1626853473394,Temperature,20.6
1626853473430,Humidity,47.99
1626853473451,Pressure,995.58
1626853474394,Temperature,20.6
1626853474440,Humidity,47.99
1626853474452,Pressure,995.6
1626853475395,Temperature,20.6
1626853475432,Humidity,47.97
1626853475455,Pressure,995.58
1626853476394,Temperature,20.7
1626853476421,Humidity,47.96
1626853476449,Pressure,995.61
1626853477402,Temperature,20.7
1626853477499,Humidity,47.95
1626853477519,Pressure,995.6
