"sep=,"
Bosch Connected Devices and Solutions
"CISS Raw Data Log File in csv Format, Generated by: CISS Python Scripts v03.01.00"
Explanation: In this log file the measurement values (raw-data) from the sensors are reported.
Accelerometer Measurement Range: ±16g
Accelerometer Sampling Rate: disabled
Accelerometer Unit: mg
Magnetometer Measurement Range: ±1300µT (x and y-Axis); ±2500µT (z-Axis)
Magnetometer Sampling Rate: disabled
Magnetometer Unit: Micro Tesla (µT)
Gyroscope Measurement Range: ±2000°/s
Gyroscope Sampling Rate: disabled
Gyroscope Unit: Degree/Second (°/s)
Light Measurement Range: 0 - 2112800 lux
Light Sampling Rate: disabled
Light Unit: lux
Temperature Measurement Range: -20ºC – +80°C
Temperature Sampling Rate: 1.0Hz (1000.0ms)
Temperature Units: Degree Celcius (°C)
Humidity Measurement Range: 20 - 90% rH (non-condensing)
Humidity Sampling Rate: 1.0Hz (1000.0ms)
Humidity Units: % Relative Humidity (rH)
Pressure Measurement Range: 300 - 1100 hPa
Pressure Sampling Rate: 1.0Hz (1000.0ms)
Pressure Units: hPa
"Noise/Acustic Measurement Range: 0 - 4096 (not available via USB, available only via BLE)"
Noise/Acustic Sampling Rate: disabled
Noise/Acustic Units: no unit (0-100% with 0-4096 range)
 
Unix TimeStamp (ms),Measurement Type,Data / x_axis,y_axis,z_axis
1626852420783,Temperature,25.0
1626852420829,Humidity,46.07
1626852420831,Pressure,995.21
1626852421732,Temperature,25.1
1626852421748,Humidity,46.02
1626852421767,Pressure,995.2
1626852422732,Temperature,25.1
1626852422769,Humidity,46.01
1626852422779,Pressure,995.22
1626852423732,Temperature,25.1
1626852423754,Humidity,45.96
1626852423766,Pressure,995.16
1626852424732,Temperature,25.1
1626852424761,Humidity,45.94
1626852424764,Pressure,995.23
1626852425732,Temperature,25.1
1626852425772,Humidity,45.93
1626852425775,Pressure,995.21
1626852426732,Temperature,25.1
1626852426758,Humidity,45.92
1626852426786,Pressure,995.23
1626852427733,Temperature,25.1
1626852427761,Humidity,45.91
1626852427764,Pressure,995.21
1626852428732,Temperature,25.1
1626852428763,Humidity,45.91
1626852428776,Pressure,995.18
1626852429732,Temperature,25.1
1626852429761,Humidity,45.88
1626852429763,Pressure,995.21
1626852430732,Temperature,25.1
1626852430764,Humidity,45.88
1626852430780,Pressure,995.16
1626852431733,Temperature,25.1
1626852431761,Humidity,45.91
1626852431764,Pressure,995.22
1626852432732,Temperature,25.1
1626852432754,Humidity,45.87
1626852432775,Pressure,995.19
1626852433732,Temperature,25.1
1626852433768,Humidity,45.86
1626852433771,Pressure,995.23
1626852434732,Temperature,25.1
1626852434761,Humidity,45.87
1626852434771,Pressure,995.23
1626852435733,Temperature,25.1
1626852435764,Humidity,45.84
1626852435780,Pressure,995.16
1626852436732,Temperature,25.1
1626852436753,Humidity,45.85
1626852436786,Pressure,995.19
1626852437732,Temperature,25.1
1626852437762,Humidity,45.86
1626852437775,Pressure,995.18
1626852438732,Temperature,25.1
1626852438761,Humidity,45.85
1626852438764,Pressure,995.23
1626852439732,Temperature,25.1
1626852439754,Humidity,45.83
1626852439775,Pressure,995.18
1626852440732,Temperature,25.1
1626852440758,Humidity,45.83
1626852440761,Pressure,995.21
1626852441732,Temperature,25.1
1626852441753,Humidity,45.83
1626852441765,Pressure,995.18
1626852442732,Temperature,25.1
1626852442764,Humidity,45.86
1626852442776,Pressure,995.21
1626852443733,Temperature,25.1
1626852443768,Humidity,45.83
1626852443771,Pressure,995.16
1626852444732,Temperature,25.1
1626852444764,Humidity,45.82
1626852444776,Pressure,995.21
1626852445732,Temperature,25.1
1626852445763,Humidity,45.82
1626852445785,Pressure,995.19
1626852446732,Temperature,25.1
1626852446764,Humidity,45.82
1626852446767,Pressure,995.22
1626852447732,Temperature,25.1
1626852447752,Humidity,45.82
1626852447775,Pressure,995.22
1626852448732,Temperature,25.1
1626852448761,Humidity,45.78
1626852448764,Pressure,995.19
1626852449732,Temperature,25.1
1626852449768,Humidity,45.81
1626852449785,Pressure,995.21
1626852450733,Temperature,25.1
1626852450760,Humidity,45.8
1626852450762,Pressure,995.18
1626852451732,Temperature,25.1
1626852451763,Humidity,45.8
1626852451776,Pressure,995.23
1626852452732,Temperature,25.1
1626852452762,Humidity,45.8
1626852452764,Pressure,995.19
1626852453732,Temperature,25.1
1626852453764,Humidity,45.78
1626852453775,Pressure,995.21
1626852454731,Temperature,25.1
1626852454779,Humidity,45.8
1626852454781,Pressure,995.18
1626852455732,Temperature,25.1
1626852455764,Humidity,45.78
1626852455776,Pressure,995.19
1626852456732,Temperature,25.1
1626852456764,Humidity,45.8
1626852456776,Pressure,995.16
1626852457731,Temperature,25.1
1626852457755,Humidity,45.78
1626852457768,Pressure,995.17
1626852458732,Temperature,25.1
1626852458754,Humidity,45.78
1626852458767,Pressure,995.17
1626852459732,Temperature,25.1
1626852459761,Humidity,45.78
1626852459777,Pressure,995.19
1626852460732,Temperature,25.1
1626852460764,Humidity,45.77
1626852460777,Pressure,995.23
1626852461732,Temperature,25.1
1626852461763,Humidity,45.78
1626852461776,Pressure,995.17
1626852462731,Temperature,25.1
1626852462770,Humidity,45.78
1626852462773,Pressure,995.25
1626852463732,Temperature,25.1
1626852463761,Humidity,45.77
1626852463764,Pressure,995.22
1626852464732,Temperature,25.1
1626852464764,Humidity,45.76
1626852464767,Pressure,995.17
1626852465732,Temperature,25.1
1626852465764,Humidity,45.76
1626852465775,Pressure,995.25
1626852466732,Temperature,25.1
1626852466754,Humidity,45.76
1626852466770,Pressure,995.25
1626852467731,Temperature,25.1
1626852467764,Humidity,45.76
1626852467767,Pressure,995.21
1626852468732,Temperature,25.1
1626852468764,Humidity,45.76
1626852468777,Pressure,995.18
1626852469732,Temperature,25.1
1626852469766,Humidity,45.76
1626852469768,Pressure,995.19
1626852470732,Temperature,25.1
1626852470763,Humidity,45.76
1626852470772,Pressure,995.18
1626852471732,Temperature,25.1
1626852471764,Humidity,45.75
1626852471776,Pressure,995.19
1626852472731,Temperature,25.1
1626852472754,Humidity,45.76
1626852472787,Pressure,995.17
1626852473731,Temperature,25.1
1626852473763,Humidity,45.73
1626852473776,Pressure,995.19
1626852474732,Temperature,25.1
1626852474764,Humidity,45.73
1626852474767,Pressure,995.15
1626852475732,Temperature,25.1
1626852475764,Humidity,45.73
1626852475783,Pressure,995.18
1626852476732,Temperature,25.1
