"sep=,"
Bosch Connected Devices and Solutions
"CISS Raw Data Log File in csv Format, Generated by: CISS Python Scripts v03.01.00"
Explanation: In this log file the measurement values (raw-data) from the sensors are reported.
Accelerometer Measurement Range: ±16g
Accelerometer Sampling Rate: disabled
Accelerometer Unit: mg
Magnetometer Measurement Range: ±1300µT (x and y-Axis); ±2500µT (z-Axis)
Magnetometer Sampling Rate: disabled
Magnetometer Unit: Micro Tesla (µT)
Gyroscope Measurement Range: ±2000°/s
Gyroscope Sampling Rate: disabled
Gyroscope Unit: Degree/Second (°/s)
Light Measurement Range: 0 - 2112800 lux
Light Sampling Rate: disabled
Light Unit: lux
Temperature Measurement Range: -20ºC – +80°C
Temperature Sampling Rate: 1.0Hz (1000.0ms)
Temperature Units: Degree Celcius (°C)
Humidity Measurement Range: 20 - 90% rH (non-condensing)
Humidity Sampling Rate: 1.0Hz (1000.0ms)
Humidity Units: % Relative Humidity (rH)
Pressure Measurement Range: 300 - 1100 hPa
Pressure Sampling Rate: 1.0Hz (1000.0ms)
Pressure Units: hPa
"Noise/Acustic Measurement Range: 0 - 4096 (not available via USB, available only via BLE)"
Noise/Acustic Sampling Rate: disabled
Noise/Acustic Units: no unit (0-100% with 0-4096 range)
 
Unix TimeStamp (ms),Measurement Type,Data / x_axis,y_axis,z_axis
1626853953260,Temperature,21.7
1626853953325,Humidity,46.32
1626853953333,Pressure,995.64
1626853953343,Temperature,21.7
1626853953360,Humidity,46.32
1626853953368,Pressure,995.67
1626853953403,Temperature,21.7
1626853953411,Humidity,46.32
1626853953419,Pressure,995.61
1626853953435,Temperature,21.7
1626853953447,Humidity,46.3
1626853953455,Pressure,995.61
1626853953476,Temperature,21.7
1626853953502,Humidity,46.3
1626853953510,Pressure,995.67
1626853953533,Temperature,21.7
1626853953546,Humidity,46.32
1626853953554,Pressure,995.62
1626853953570,Temperature,21.7
1626853953579,Humidity,46.31
1626853953604,Pressure,995.67
1626853953618,Temperature,21.7
1626853953632,Humidity,46.32
1626853953640,Pressure,995.67
1626853953656,Temperature,21.7
1626853953665,Humidity,46.3
1626853953679,Pressure,995.64
1626853953694,Temperature,21.7
1626853953719,Humidity,46.3
1626853953744,Pressure,995.67
1626853953754,Temperature,21.7
1626853953762,Humidity,46.3
1626853953771,Pressure,995.63
1626853953786,Temperature,21.7
1626853953795,Humidity,46.3
1626853953821,Pressure,995.67
1626853953836,Temperature,21.7
1626853953845,Humidity,46.29
1626853953858,Pressure,995.64
1626853953868,Temperature,21.7
1626853953882,Humidity,46.3
1626853953896,Pressure,995.63
1626853953919,Temperature,21.7
1626853953950,Humidity,46.29
1626853953958,Pressure,995.7
1626853953968,Temperature,21.7
1626853953979,Humidity,46.29
1626853953993,Pressure,995.64
1626853954009,Temperature,21.7
1626853954035,Humidity,46.29
1626853954043,Pressure,995.64
1626853954053,Temperature,21.7
1626853954068,Humidity,46.29
1626853954077,Pressure,995.7
1626853954092,Temperature,21.7
1626853954106,Humidity,46.3
1626853954115,Pressure,995.64
1626853954142,Temperature,21.7
1626853954160,Humidity,46.29
1626853954168,Pressure,995.64
1626853954190,Temperature,21.7
1626853954209,Humidity,46.29
1626853954217,Pressure,995.7
1626853954241,Temperature,21.7
1626853954249,Humidity,46.28
1626853954263,Pressure,995.68
1626853954273,Temperature,21.7
1626853954287,Humidity,46.27
1626853954297,Pressure,995.64
1626853954312,Temperature,21.7
1626853954326,Humidity,46.27
1626853954359,Pressure,995.74
1626853954395,Temperature,21.6
1626853954409,Humidity,46.36
1626853954418,Pressure,995.66
1626853954437,Temperature,21.7
1626853954458,Humidity,46.32
1626853954471,Pressure,995.63
1626853955395,Temperature,21.7
1626853955442,Humidity,46.28
1626853955465,Pressure,995.69
1626853956395,Temperature,21.7
1626853956444,Humidity,46.29
1626853956454,Pressure,995.67
1626853957396,Temperature,21.7
1626853957441,Humidity,46.28
1626853957450,Pressure,995.6
1626853958394,Temperature,21.7
1626853958434,Humidity,46.27
1626853958442,Pressure,995.69
1626853959396,Temperature,21.7
1626853959450,Humidity,46.25
1626853959461,Pressure,995.66
1626853960397,Temperature,21.7
1626853960450,Humidity,46.28
1626853960464,Pressure,995.63
1626853961395,Temperature,21.7
1626853961461,Humidity,46.25
1626853961478,Pressure,995.7
1626853962400,Temperature,21.7
1626853962455,Humidity,46.25
1626853962490,Pressure,995.65
1626853963395,Temperature,21.7
1626853963422,Humidity,46.25
1626853963450,Pressure,995.65
1626853964394,Temperature,21.7
1626853964433,Humidity,46.24
1626853964450,Pressure,995.6
1626853965395,Temperature,21.7
1626853965430,Humidity,46.24
1626853965460,Pressure,995.62
1626853966396,Temperature,21.7
1626853966441,Humidity,46.25
1626853966451,Pressure,995.62
1626853967396,Temperature,21.7
1626853967439,Humidity,46.25
1626853967460,Pressure,995.65
1626853968396,Temperature,21.7
1626853968432,Humidity,46.23
1626853968455,Pressure,995.6
1626853969395,Temperature,21.7
1626853969433,Humidity,46.23
1626853969444,Pressure,995.63
1626853970395,Temperature,21.7
