"sep=,"
Bosch Connected Devices and Solutions
"CISS Raw Data Log File in csv Format, Generated by: CISS Python Scripts v03.01.00"
Explanation: In this log file the measurement values (raw-data) from the sensors are reported.
Accelerometer Measurement Range: ±16g
Accelerometer Sampling Rate: disabled
Accelerometer Unit: mg
Magnetometer Measurement Range: ±1300µT (x and y-Axis); ±2500µT (z-Axis)
Magnetometer Sampling Rate: disabled
Magnetometer Unit: Micro Tesla (µT)
Gyroscope Measurement Range: ±2000°/s
Gyroscope Sampling Rate: disabled
Gyroscope Unit: Degree/Second (°/s)
Light Measurement Range: 0 - 2112800 lux
Light Sampling Rate: disabled
Light Unit: lux
Temperature Measurement Range: -20ºC – +80°C
Temperature Sampling Rate: 1.0Hz (1000.0ms)
Temperature Units: Degree Celcius (°C)
Humidity Measurement Range: 20 - 90% rH (non-condensing)
Humidity Sampling Rate: 1.0Hz (1000.0ms)
Humidity Units: % Relative Humidity (rH)
Pressure Measurement Range: 300 - 1100 hPa
Pressure Sampling Rate: 1.0Hz (1000.0ms)
Pressure Units: hPa
"Noise/Acustic Measurement Range: 0 - 4096 (not available via USB, available only via BLE)"
Noise/Acustic Sampling Rate: disabled
Noise/Acustic Units: no unit (0-100% with 0-4096 range)
 
Unix TimeStamp (ms),Measurement Type,Data / x_axis,y_axis,z_axis
1626889092466,Humidity,41.38
1626889092500,Pressure,996.0
1626889093438,Temperature,22.6
1626889093466,Humidity,41.38
1626889093474,Pressure,996.05
1626889094438,Temperature,22.6
1626889094468,Humidity,41.39
1626889094478,Pressure,996.11
1626889095438,Temperature,22.6
1626889095470,Humidity,41.38
1626889095490,Pressure,996.08
1626889096436,Temperature,22.6
1626889096459,Humidity,41.38
1626889096466,Pressure,996.1
1626889097437,Temperature,22.6
1626889097459,Humidity,41.39
1626889097468,Pressure,996.08
1626889098437,Temperature,22.6
1626889098470,Humidity,41.39
1626889098489,Pressure,996.08
1626889099437,Temperature,22.6
1626889099462,Humidity,41.38
1626889099484,Pressure,996.08
1626889100437,Temperature,22.6
1626889100458,Humidity,41.38
1626889100471,Pressure,996.1
1626889101437,Temperature,22.6
1626889101459,Humidity,41.38
1626889101471,Pressure,996.08
1626889102437,Temperature,22.6
1626889102471,Humidity,41.38
1626889102478,Pressure,996.05
1626889103437,Temperature,22.6
1626889103470,Humidity,41.38
1626889103490,Pressure,996.07
1626889104437,Temperature,22.6
1626889104467,Humidity,41.39
1626889104476,Pressure,996.14
1626889105436,Temperature,22.6
1626889105467,Humidity,41.39
1626889105474,Pressure,996.15
1626889106436,Temperature,22.6
1626889106470,Humidity,41.37
1626889106477,Pressure,996.15
1626889107436,Temperature,22.6
1626889107458,Humidity,41.39
1626889107471,Pressure,996.08
1626889108436,Temperature,22.6
1626889108467,Humidity,41.39
1626889108474,Pressure,996.1
1626889109436,Temperature,22.6
1626889109467,Humidity,41.38
1626889109474,Pressure,996.15
1626889110436,Temperature,22.6
1626889110467,Humidity,41.38
1626889110475,Pressure,996.11
1626889111436,Temperature,22.6
1626889111468,Humidity,41.38
1626889111475,Pressure,996.07
1626889112436,Temperature,22.6
1626889112470,Humidity,41.39
1626889112471,Pressure,996.03
1626889113436,Temperature,22.6
1626889113471,Humidity,41.39
1626889113478,Pressure,996.11
1626889114436,Temperature,22.6
1626889114468,Humidity,41.38
1626889114475,Pressure,996.07
1626889115435,Temperature,22.6
1626889115465,Humidity,41.39
1626889115475,Pressure,996.1
1626889116435,Temperature,22.6
1626889116471,Humidity,41.38
1626889116478,Pressure,996.11
1626889117435,Temperature,22.6
1626889117465,Humidity,41.39
1626889117474,Pressure,996.13
1626889118435,Temperature,22.6
1626889118466,Humidity,41.38
1626889118474,Pressure,996.14
1626889119435,Temperature,22.6
1626889119466,Humidity,41.38
1626889119480,Pressure,996.1
1626889120435,Temperature,22.6
1626889120469,Humidity,41.38
1626889120474,Pressure,996.1
1626889121435,Temperature,22.6
1626889121460,Humidity,41.38
1626889121467,Pressure,996.08
1626889122435,Temperature,22.6
1626889122460,Humidity,41.38
1626889122475,Pressure,996.08
1626889123435,Temperature,22.6
1626889123467,Humidity,41.38
1626889123474,Pressure,996.13
1626889124435,Temperature,22.6
1626889124459,Humidity,41.38
1626889124467,Pressure,996.08
